tss_id	ohn_fam	mm_cat	dre_cat	Connectivity
ENSDARG00000017397	ohn_fam_BL13586	1-2	3	0
ENSDARG00000098919	ohn_fam_BL13586	1-2	3	0
BL12183	ohn_fam_BL12183	1-3	3	0
ENSDARG00000080019	ohn_fam_BL12183	1-3	3	0
ENSDARG00000061222	ohn_fam_BL12183	1-3	3	0
ENSDARG00000037559	ohn_fam_BL12183	1-3	3	3
BL12182	ohn_fam_BL12182	1-2	3	0
ENSDARG00000076735	ohn_fam_BL12182	1-2	3	1
ENSDARG00000075600	ohn_fam_BL12182	1-2	3	1
ENSDARG00000078227	ohn_fam_BL12182	1-2	3	0
BL12187	ohn_fam_BL12187	1-1	1	1
ENSDARG00000011555	ohn_fam_BL12187	1-1	1	0
BL12188	ohn_fam_BL12188	1-1	1	0
ENSDARG00000076509	ohn_fam_BL12188	1-1	1	0
BL17934	ohn_fam_BL17934	1-1	1	0
ENSDARG00000093658	ohn_fam_BL17934	1-1	1	0
BL17933	ohn_fam_BL17933	1-1	1	0
ENSDARG00000003931	ohn_fam_BL17933	1-1	1	0
BL17939	ohn_fam_BL17939	1-3	6	0
ENSDARG00000010042	ohn_fam_BL17939	1-3	6	0
ENSDARG00000100145	ohn_fam_BL17939	1-3	6	0
ENSDARG00000009281	ohn_fam_BL17939	1-3	6	1
ENSDARG00000069937	ohn_fam_BL17939	1-3	6	0
ENSDARG00000032238	ohn_fam_BL17939	1-3	6	2
ENSDARG00000103054	ohn_fam_BL17939	1-3	6	3
BL17938	ohn_fam_BL17938	1-3	4	0
ENSDARG00000012887	ohn_fam_BL17938	1-3	4	0
ENSDARG00000041581	ohn_fam_BL17938	1-3	4	0
ENSDARG00000013279	ohn_fam_BL17938	1-3	4	0
ENSDARG00000008218	ohn_fam_BL17938	1-3	4	0
BL13630	ohn_fam_BL13630	1-2	2	1
ENSDARG00000005989	ohn_fam_BL13630	1-2	2	1
ENSDARG00000042409	ohn_fam_BL13630	1-2	2	0
BL13635	ohn_fam_BL13635	1-1	1	0
ENSDARG00000060683	ohn_fam_BL13635	1-1	1	0
BL62336	ohn_fam_BL62336	1-2	3	0
ENSDARG00000039931	ohn_fam_BL62336	1-2	3	0
ENSDARG00000015915	ohn_fam_BL62336	1-2	3	0
ENSDARG00000038731	ohn_fam_BL62336	1-2	3	0
BL20310	ohn_fam_BL20310	1-1	1	0
ENSDARG00000060785	ohn_fam_BL20310	1-1	1	1
BL20317	ohn_fam_BL20317	1-1	1	1
ENSDARG00000077339	ohn_fam_BL20317	1-1	1	0
BL20314	ohn_fam_BL20314	1-2	1	0
ENSDARG00000004636	ohn_fam_BL20314	1-2	1	0
BL23560	ohn_fam_BL23560	1-1	1	0
ENSDARG00000018432	ohn_fam_BL23560	1-1	1	0
BL23568	ohn_fam_BL23568	1-1	1	0
ENSDARG00000088030	ohn_fam_BL23568	1-1	1	0
BL07329	ohn_fam_BL07329	1-1	3	0
ENSDARG00000042856	ohn_fam_BL07329	1-1	3	0
ENSDARG00000067741	ohn_fam_BL07329	1-1	3	0
ENSDARG00000002994	ohn_fam_BL07329	1-1	3	0
BL22214	ohn_fam_BL22214	1-2	2	0
ENSDARG00000042221	ohn_fam_BL22214	1-2	2	2
ENSDARG00000040492	ohn_fam_BL22214	1-2	2	1
BL22213	ohn_fam_BL22213	1-3	2	0
ENSDARG00000012141	ohn_fam_BL22213	1-3	2	0
ENSDARG00000009585	ohn_fam_BL22213	1-3	2	2
BL22218	ohn_fam_BL22218	1-1	2	1
ENSDARG00000056233	ohn_fam_BL22218	1-1	2	1
ENSDARG00000069495	ohn_fam_BL22218	1-1	2	0
BL24110	ohn_fam_BL24110	1-4	4	2
ENSDARG00000046148	ohn_fam_BL24110	1-4	4	0
ENSDARG00000086457	ohn_fam_BL24110	1-4	4	0
ENSDARG00000088709	ohn_fam_BL24110	1-4	4	0
ENSDARG00000075592	ohn_fam_BL24110	1-4	4	0
BL21548	ohn_fam_BL21548	1-1	1	0
ENSDARG00000012747	ohn_fam_BL21548	1-1	1	1
BL21540	ohn_fam_BL21540	1-2	2	1
ENSDARG00000044626	ohn_fam_BL21540	1-2	2	0
ENSDARG00000016964	ohn_fam_BL21540	1-2	2	0
BL06055	ohn_fam_BL06055	1-1	1	0
ENSDARG00000100901	ohn_fam_BL06055	1-1	1	0
BL06051	ohn_fam_BL06051	1-2	1	0
ENSDARG00000012368	ohn_fam_BL06051	1-2	1	3
BL77531	ohn_fam_BL77531	1-3	3	0
ENSDARG00000002362	ohn_fam_BL77531	1-3	3	1
ENSDARG00000020976	ohn_fam_BL77531	1-3	3	0
ENSDARG00000100107	ohn_fam_BL77531	1-3	3	0
BL06584	ohn_fam_BL06584	1-1	1	2
ENSDARG00000022730	ohn_fam_BL06584	1-1	1	0
BL01581	ohn_fam_BL01581	1-1	1	0
ENSDARG00000069314	ohn_fam_BL01581	1-1	1	2
BL01580	ohn_fam_BL01580	1-2	2	0
ENSDARG00000015917	ohn_fam_BL01580	1-2	2	0
ENSDARG00000053019	ohn_fam_BL01580	1-2	2	0
BL01050	ohn_fam_BL01050	1-1	1	0
ENSDARG00000004696	ohn_fam_BL01050	1-1	1	0
BL05776	ohn_fam_BL05776	1-1	1	0
ENSDARG00000011553	ohn_fam_BL05776	1-1	1	0
BL05770	ohn_fam_BL05770	1-1	1	0
ENSDARG00000003207	ohn_fam_BL05770	1-1	1	3
BL05772	ohn_fam_BL05772	1-1	1	0
ENSDARG00000062446	ohn_fam_BL05772	1-1	1	0
BL78634	ohn_fam_BL78634	1-1	1	1
ENSDARG00000057166	ohn_fam_BL78634	1-1	1	0
BL79142	ohn_fam_BL79142	1-1	1	0
ENSDARG00000074985	ohn_fam_BL79142	1-1	1	1
BL16517	ohn_fam_BL16517	1-2	2	0
ENSDARG00000016979	ohn_fam_BL16517	1-2	2	0
ENSDARG00000052304	ohn_fam_BL16517	1-2	2	0
BL07047	ohn_fam_BL07047	1-1	1	0
ENSDARG00000078301	ohn_fam_BL07047	1-1	1	0
BL95485	ohn_fam_BL95485	1-1	1	0
ENSDARG00000012072	ohn_fam_BL95485	1-1	1	0
BL95484	ohn_fam_BL95484	1-3	3	2
ENSDARG00000004270	ohn_fam_BL95484	1-3	3	1
ENSDARG00000057719	ohn_fam_BL95484	1-3	3	1
ENSDARG00000060481	ohn_fam_BL95484	1-3	3	0
BL13036	ohn_fam_BL13036	1-2	2	0
ENSDARG00000056639	ohn_fam_BL13036	1-2	2	2
ENSDARG00000086990	ohn_fam_BL13036	1-2	2	0
BL13037	ohn_fam_BL13037	1-1	1	0
ENSDARG00000095086	ohn_fam_BL13037	1-1	1	0
BL13038	ohn_fam_BL13038	1-1	1	0
ENSDARG00000038075	ohn_fam_BL13038	1-1	1	0
BL22250	ohn_fam_BL22250	1-1	2	0
ENSDARG00000063682	ohn_fam_BL22250	1-1	2	2
ENSDARG00000061904	ohn_fam_BL22250	1-1	2	0
BL11300	ohn_fam_BL11300	1-1	1	0
ENSDARG00000035776	ohn_fam_BL11300	1-1	1	0
BL09311	ohn_fam_BL09311	1-1	1	0
ENSDARG00000078894	ohn_fam_BL09311	1-1	1	0
BL11302	ohn_fam_BL11302	1-1	1	0
ENSDARG00000027547	ohn_fam_BL11302	1-1	1	0
BL11306	ohn_fam_BL11306	1-1	1	1
ENSDARG00000067560	ohn_fam_BL11306	1-1	1	1
BL02826	ohn_fam_BL02826	1-1	1	0
ENSDARG00000020611	ohn_fam_BL02826	1-1	1	1
BL08706	ohn_fam_BL08706	1-1	1	1
ENSDARG00000100186	ohn_fam_BL08706	1-1	1	0
BL08704	ohn_fam_BL08704	1-3	4	0
ENSDARG00000054447	ohn_fam_BL08704	1-3	4	0
ENSDARG00000077828	ohn_fam_BL08704	1-3	4	0
ENSDARG00000001767	ohn_fam_BL08704	1-3	4	1
ENSDARG00000101289	ohn_fam_BL08704	1-3	4	0
BL14878	ohn_fam_BL14878	1-1	1	0
ENSDARG00000037109	ohn_fam_BL14878	1-1	1	1
BL00554	ohn_fam_BL00554	1-3	3	1
ENSDARG00000098140	ohn_fam_BL00554	1-3	3	0
ENSDARG00000014652	ohn_fam_BL00554	1-3	3	0
ENSDARG00000061901	ohn_fam_BL00554	1-3	3	0
BL16655	ohn_fam_BL16655	1-1	1	0
ENSDARG00000058202	ohn_fam_BL16655	1-1	1	0
BL16654	ohn_fam_BL16654	1-1	1	0
ENSDARG00000045935	ohn_fam_BL16654	1-1	1	2
BL16659	ohn_fam_BL16659	1-3	5	0
ENSDARG00000102470	ohn_fam_BL16659	1-3	5	0
ENSDARG00000015184	ohn_fam_BL16659	1-3	5	1
ENSDARG00000062667	ohn_fam_BL16659	1-3	5	0
ENSDARG00000076872	ohn_fam_BL16659	1-3	5	0
ENSDARG00000009386	ohn_fam_BL16659	1-3	5	0
BL16658	ohn_fam_BL16658	1-2	2	0
ENSDARG00000063167	ohn_fam_BL16658	1-2	2	2
ENSDARG00000041078	ohn_fam_BL16658	1-2	2	0
BL12020	ohn_fam_BL12020	1-1	1	0
ENSDARG00000063588	ohn_fam_BL12020	1-1	1	3
BL12021	ohn_fam_BL12021	1-1	1	0
ENSDARG00000079217	ohn_fam_BL12021	1-1	1	0
BL12025	ohn_fam_BL12025	1-1	1	0
ENSDARG00000044484	ohn_fam_BL12025	1-1	1	0
BL23345	ohn_fam_BL23345	1-1	1	0
ENSDARG00000071087	ohn_fam_BL23345	1-1	1	0
BL23347	ohn_fam_BL23347	1-1	1	0
ENSDARG00000010738	ohn_fam_BL23347	1-1	1	0
BL23346	ohn_fam_BL23346	1-4	4	0
ENSDARG00000032039	ohn_fam_BL23346	1-4	4	0
ENSDARG00000040884	ohn_fam_BL23346	1-4	4	0
ENSDARG00000098350	ohn_fam_BL23346	1-4	4	1
ENSDARG00000054031	ohn_fam_BL23346	1-4	4	0
BL23341	ohn_fam_BL23341	1-1	1	0
ENSDARG00000038743	ohn_fam_BL23341	1-1	1	0
BL23349	ohn_fam_BL23349	1-2	2	1
ENSDARG00000068702	ohn_fam_BL23349	1-2	2	2
ENSDARG00000024693	ohn_fam_BL23349	1-2	2	0
BL20928	ohn_fam_BL20928	1-1	1	0
ENSDARG00000078773	ohn_fam_BL20928	1-1	1	0
BL18106	ohn_fam_BL18106	1-1	1	1
ENSDARG00000077526	ohn_fam_BL18106	1-1	1	1
BL09548	ohn_fam_BL09548	1-2	3	0
ENSDARG00000069133	ohn_fam_BL09548	1-2	3	0
ENSDARG00000042947	ohn_fam_BL09548	1-2	3	0
ENSDARG00000044924	ohn_fam_BL09548	1-2	3	0
BL17017	ohn_fam_BL17017	1-1	1	0
ENSDARG00000103288	ohn_fam_BL17017	1-1	1	3
BL17014	ohn_fam_BL17014	1-1	2	0
ENSDARG00000003877	ohn_fam_BL17014	1-1	2	0
ENSDARG00000077038	ohn_fam_BL17014	1-1	2	0
BL17013	ohn_fam_BL17013	1-2	1	0
ENSDARG00000011611	ohn_fam_BL17013	1-2	1	0
BL17018	ohn_fam_BL17018	1-1	2	0
ENSDARG00000091655	ohn_fam_BL17018	1-1	2	1
ENSDARG00000105187	ohn_fam_BL17018	1-1	2	1
BL13777	ohn_fam_BL13777	1-1	2	1
ENSDARG00000051939	ohn_fam_BL13777	1-1	2	4
ENSDARG00000098766	ohn_fam_BL13777	1-1	2	2
BL13776	ohn_fam_BL13776	1-1	2	0
ENSDARG00000054076	ohn_fam_BL13776	1-1	2	3
ENSDARG00000044072	ohn_fam_BL13776	1-1	2	0
BL22435	ohn_fam_BL22435	1-3	3	0
ENSDARG00000063270	ohn_fam_BL22435	1-3	3	3
ENSDARG00000059804	ohn_fam_BL22435	1-3	3	0
ENSDARG00000079059	ohn_fam_BL22435	1-3	3	2
BL22432	ohn_fam_BL22432	1-1	2	0
ENSDARG00000025074	ohn_fam_BL22432	1-1	2	1
ENSDARG00000097890	ohn_fam_BL22432	1-1	2	0
BL03456	ohn_fam_BL03456	1-1	1	0
ENSDARG00000006392	ohn_fam_BL03456	1-1	1	0
BL14099	ohn_fam_BL14099	1-2	3	1
ENSDARG00000003971	ohn_fam_BL14099	1-2	3	3
ENSDARG00000004023	ohn_fam_BL14099	1-2	3	1
ENSDARG00000053499	ohn_fam_BL14099	1-2	3	1
BL14096	ohn_fam_BL14096	1-1	1	0
ENSDARG00000103464	ohn_fam_BL14096	1-1	1	3
BL14095	ohn_fam_BL14095	1-2	2	0
ENSDARG00000062040	ohn_fam_BL14095	1-2	2	1
ENSDARG00000079453	ohn_fam_BL14095	1-2	2	0
BL14092	ohn_fam_BL14092	1-1	1	0
ENSDARG00000038312	ohn_fam_BL14092	1-1	1	0
BL14090	ohn_fam_BL14090	1-1	1	0
ENSDARG00000062258	ohn_fam_BL14090	1-1	1	0
BL82503	ohn_fam_BL82503	1-1	1	0
ENSDARG00000076155	ohn_fam_BL82503	1-1	1	0
BL15328	ohn_fam_BL15328	1-1	1	0
ENSDARG00000000516	ohn_fam_BL15328	1-1	1	3
BL15327	ohn_fam_BL15327	1-1	1	0
ENSDARG00000045696	ohn_fam_BL15327	1-1	1	1
BL18543	ohn_fam_BL18543	1-1	1	0
ENSDARG00000055569	ohn_fam_BL18543	1-1	1	0
BL18542	ohn_fam_BL18542	1-1	1	0
ENSDARG00000060600	ohn_fam_BL18542	1-1	1	1
BL18545	ohn_fam_BL18545	1-3	3	1
ENSDARG00000055912	ohn_fam_BL18545	1-3	3	0
ENSDARG00000026682	ohn_fam_BL18545	1-3	3	0
ENSDARG00000059365	ohn_fam_BL18545	1-3	3	2
BL18547	ohn_fam_BL18547	1-1	1	1
ENSDARG00000042139	ohn_fam_BL18547	1-1	1	0
BL18546	ohn_fam_BL18546	1-2	2	0
ENSDARG00000075156	ohn_fam_BL18546	1-2	2	0
ENSDARG00000062081	ohn_fam_BL18546	1-2	2	3
BL04885	ohn_fam_BL04885	1-3	4	0
ENSDARG00000103851	ohn_fam_BL04885	1-3	4	0
ENSDARG00000076847	ohn_fam_BL04885	1-3	4	1
ENSDARG00000079688	ohn_fam_BL04885	1-3	4	2
ENSDARG00000074161	ohn_fam_BL04885	1-3	4	0
BL18890	ohn_fam_BL18890	1-1	1	0
ENSDARG00000060554	ohn_fam_BL18890	1-1	1	2
BL18898	ohn_fam_BL18898	1-1	1	1
ENSDARG00000017658	ohn_fam_BL18898	1-1	1	0
BL06628	ohn_fam_BL06628	1-1	1	0
ENSDARG00000102265	ohn_fam_BL06628	1-1	1	0
BL06627	ohn_fam_BL06627	1-1	1	0
ENSDARG00000098458	ohn_fam_BL06627	1-1	1	0
BL01934	ohn_fam_BL01934	1-1	1	1
ENSDARG00000068291	ohn_fam_BL01934	1-1	1	0
BL01931	ohn_fam_BL01931	1-1	1	0
ENSDARG00000098130	ohn_fam_BL01931	1-1	1	3
BL01939	ohn_fam_BL01939	1-1	1	0
ENSDARG00000060035	ohn_fam_BL01939	1-1	1	0
BL22870	ohn_fam_BL22870	1-3	3	0
ENSDARG00000035706	ohn_fam_BL22870	1-3	3	0
ENSDARG00000078675	ohn_fam_BL22870	1-3	3	1
ENSDARG00000055225	ohn_fam_BL22870	1-3	3	0
BL20489	ohn_fam_BL20489	1-3	2	0
ENSDARG00000078179	ohn_fam_BL20489	1-3	2	3
ENSDARG00000062023	ohn_fam_BL20489	1-3	2	0
BL11146	ohn_fam_BL11146	1-1	1	1
ENSDARG00000090826	ohn_fam_BL11146	1-1	1	0
BL11147	ohn_fam_BL11147	1-1	2	0
ENSDARG00000015254	ohn_fam_BL11147	1-1	2	1
ENSDARG00000022810	ohn_fam_BL11147	1-1	2	3
BL30941	ohn_fam_BL30941	1-2	3	0
ENSDARG00000036295	ohn_fam_BL30941	1-2	3	1
ENSDARG00000057676	ohn_fam_BL30941	1-2	3	2
ENSDARG00000105099	ohn_fam_BL30941	1-2	3	0
BL00717	ohn_fam_BL00717	1-1	1	0
ENSDARG00000061061	ohn_fam_BL00717	1-1	1	0
BL04417	ohn_fam_BL04417	1-1	1	0
ENSDARG00000027887	ohn_fam_BL04417	1-1	1	2
BL04414	ohn_fam_BL04414	1-1	1	0
ENSDARG00000039892	ohn_fam_BL04414	1-1	1	0
BL04412	ohn_fam_BL04412	1-1	1	0
ENSDARG00000062042	ohn_fam_BL04412	1-1	1	1
BL04411	ohn_fam_BL04411	1-4	4	0
ENSDARG00000061640	ohn_fam_BL04411	1-4	4	0
ENSDARG00000020134	ohn_fam_BL04411	1-4	4	0
ENSDARG00000061699	ohn_fam_BL04411	1-4	4	1
ENSDARG00000076697	ohn_fam_BL04411	1-4	4	0
BL04419	ohn_fam_BL04419	1-3	3	0
ENSDARG00000074363	ohn_fam_BL04419	1-3	3	2
ENSDARG00000068421	ohn_fam_BL04419	1-3	3	0
ENSDARG00000007025	ohn_fam_BL04419	1-3	3	0
BL16496	ohn_fam_BL16496	1-1	1	0
ENSDARG00000046074	ohn_fam_BL16496	1-1	1	0
BL16498	ohn_fam_BL16498	1-1	1	0
ENSDARG00000044400	ohn_fam_BL16498	1-1	1	2
BL02710	ohn_fam_BL02710	1-1	1	0
ENSDARG00000098660	ohn_fam_BL02710	1-1	1	0
BL95839	ohn_fam_BL95839	1-1	1	0
ENSDARG00000006494	ohn_fam_BL95839	1-1	1	0
BL13206	ohn_fam_BL13206	1-3	4	0
ENSDARG00000034503	ohn_fam_BL13206	1-3	4	1
ENSDARG00000056885	ohn_fam_BL13206	1-3	4	0
ENSDARG00000012499	ohn_fam_BL13206	1-3	4	2
ENSDARG00000010519	ohn_fam_BL13206	1-3	4	2
BL13203	ohn_fam_BL13203	1-1	1	0
ENSDARG00000091777	ohn_fam_BL13203	1-1	1	1
BL12551	ohn_fam_BL12551	1-1	1	0
ENSDARG00000079160	ohn_fam_BL12551	1-1	1	2
BL12555	ohn_fam_BL12555	1-1	1	1
ENSDARG00000002304	ohn_fam_BL12555	1-1	1	0
BL12559	ohn_fam_BL12559	1-1	1	1
ENSDARG00000077516	ohn_fam_BL12559	1-1	1	1
BL13209	ohn_fam_BL13209	1-2	3	0
ENSDARG00000040538	ohn_fam_BL13209	1-2	3	2
ENSDARG00000016084	ohn_fam_BL13209	1-2	3	0
ENSDARG00000056515	ohn_fam_BL13209	1-2	3	0
BL14252	ohn_fam_BL14252	1-3	4	0
ENSDARG00000009870	ohn_fam_BL14252	1-3	4	3
ENSDARG00000031888	ohn_fam_BL14252	1-3	4	3
ENSDARG00000077364	ohn_fam_BL14252	1-3	4	0
ENSDARG00000102730	ohn_fam_BL14252	1-3	4	0
BL10959	ohn_fam_BL10959	1-1	1	1
ENSDARG00000042637	ohn_fam_BL10959	1-1	1	0
BL10955	ohn_fam_BL10955	1-1	1	1
ENSDARG00000013236	ohn_fam_BL10955	1-1	1	3
BL09154	ohn_fam_BL09154	1-1	1	0
ENSDARG00000073910	ohn_fam_BL09154	1-1	1	0
BL09155	ohn_fam_BL09155	1-1	1	0
ENSDARG00000019877	ohn_fam_BL09155	1-1	1	2
BL22735	ohn_fam_BL22735	1-2	2	0
ENSDARG00000075129	ohn_fam_BL22735	1-2	2	2
ENSDARG00000036629	ohn_fam_BL22735	1-2	2	0
BL09159	ohn_fam_BL09159	1-2	3	1
ENSDARG00000094792	ohn_fam_BL09159	1-2	3	0
ENSDARG00000011661	ohn_fam_BL09159	1-2	3	1
ENSDARG00000009727	ohn_fam_BL09159	1-2	3	0
BL02418	ohn_fam_BL02418	1-1	1	1
ENSDARG00000039535	ohn_fam_BL02418	1-1	1	0
BL14174	ohn_fam_BL14174	1-1	1	0
ENSDARG00000022659	ohn_fam_BL14174	1-1	1	0
BL15129	ohn_fam_BL15129	1-3	1	0
ENSDARG00000013250	ohn_fam_BL15129	1-3	1	0
BL15125	ohn_fam_BL15125	1-1	1	0
ENSDARG00000101900	ohn_fam_BL15125	1-1	1	1
BL15126	ohn_fam_BL15126	1-2	3	1
ENSDARG00000075107	ohn_fam_BL15126	1-2	3	2
ENSDARG00000019835	ohn_fam_BL15126	1-2	3	3
ENSDARG00000104107	ohn_fam_BL15126	1-2	3	1
BL14175	ohn_fam_BL14175	1-1	1	0
ENSDARG00000096897	ohn_fam_BL14175	1-1	1	1
BL96718	ohn_fam_BL96718	1-1	1	0
ENSDARG00000016093	ohn_fam_BL96718	1-1	1	0
BL15123	ohn_fam_BL15123	1-1	1	0
ENSDARG00000079751	ohn_fam_BL15123	1-1	1	2
BL05610	ohn_fam_BL05610	1-2	3	0
ENSDARG00000097988	ohn_fam_BL05610	1-2	3	1
ENSDARG00000012603	ohn_fam_BL05610	1-2	3	1
ENSDARG00000053370	ohn_fam_BL05610	1-2	3	1
BL24369	ohn_fam_BL24369	1-1	1	0
ENSDARG00000019950	ohn_fam_BL24369	1-1	1	0
BL24364	ohn_fam_BL24364	1-1	1	0
ENSDARG00000045754	ohn_fam_BL24364	1-1	1	0
BL24365	ohn_fam_BL24365	1-2	2	0
ENSDARG00000067601	ohn_fam_BL24365	1-2	2	0
ENSDARG00000097583	ohn_fam_BL24365	1-2	2	1
BL19925	ohn_fam_BL19925	1-1	1	0
ENSDARG00000053992	ohn_fam_BL19925	1-1	1	0
BL22734	ohn_fam_BL22734	1-1	1	0
ENSDARG00000056339	ohn_fam_BL22734	1-1	1	0
BL12617	ohn_fam_BL12617	1-1	1	1
ENSDARG00000053878	ohn_fam_BL12617	1-1	1	1
BL12613	ohn_fam_BL12613	1-1	1	0
ENSDARG00000059835	ohn_fam_BL12613	1-1	1	0
BL12611	ohn_fam_BL12611	1-2	2	1
ENSDARG00000015662	ohn_fam_BL12611	1-2	2	0
ENSDARG00000070454	ohn_fam_BL12611	1-2	2	0
BL12619	ohn_fam_BL12619	1-1	1	0
ENSDARG00000056517	ohn_fam_BL12619	1-1	1	0
BL21829	ohn_fam_BL21829	1-1	2	0
ENSDARG00000095947	ohn_fam_BL21829	1-1	2	1
ENSDARG00000039429	ohn_fam_BL21829	1-1	2	2
BL14750	ohn_fam_BL14750	1-1	1	0
ENSDARG00000032372	ohn_fam_BL14750	1-1	1	1
BL22083	ohn_fam_BL22083	1-1	1	0
ENSDARG00000059925	ohn_fam_BL22083	1-1	1	2
BL21460	ohn_fam_BL21460	1-1	1	1
ENSDARG00000053452	ohn_fam_BL21460	1-1	1	0
BL21461	ohn_fam_BL21461	1-2	2	0
ENSDARG00000059304	ohn_fam_BL21461	1-2	2	0
ENSDARG00000010717	ohn_fam_BL21461	1-2	2	3
BL21465	ohn_fam_BL21465	1-2	1	1
ENSDARG00000036481	ohn_fam_BL21465	1-2	1	1
BL21469	ohn_fam_BL21469	1-1	1	1
ENSDARG00000098623	ohn_fam_BL21469	1-1	1	0
BL31567	ohn_fam_BL31567	1-1	2	2
ENSDARG00000019763	ohn_fam_BL31567	1-1	2	0
ENSDARG00000101456	ohn_fam_BL31567	1-1	2	0
BL20736	ohn_fam_BL20736	1-1	1	0
ENSDARG00000004161	ohn_fam_BL20736	1-1	1	0
BL20739	ohn_fam_BL20739	1-1	1	0
ENSDARG00000020232	ohn_fam_BL20739	1-1	1	0
BL24600	ohn_fam_BL24600	1-1	1	0
ENSDARG00000101222	ohn_fam_BL24600	1-1	1	1
BL24606	ohn_fam_BL24606	1-1	1	0
ENSDARG00000059725	ohn_fam_BL24606	1-1	1	2
BL19482	ohn_fam_BL19482	1-1	1	0
ENSDARG00000006345	ohn_fam_BL19482	1-1	1	1
BL19489	ohn_fam_BL19489	1-2	1	0
ENSDARG00000053912	ohn_fam_BL19489	1-2	1	0
BL06297	ohn_fam_BL06297	1-1	1	1
ENSDARG00000104541	ohn_fam_BL06297	1-1	1	0
BL06294	ohn_fam_BL06294	1-2	1	1
ENSDARG00000100651	ohn_fam_BL06294	1-2	1	0
BL06295	ohn_fam_BL06295	1-1	1	0
ENSDARG00000104374	ohn_fam_BL06295	1-1	1	0
BL06291	ohn_fam_BL06291	1-3	4	1
ENSDARG00000098834	ohn_fam_BL06291	1-3	4	1
ENSDARG00000095743	ohn_fam_BL06291	1-3	4	0
ENSDARG00000077811	ohn_fam_BL06291	1-3	4	1
ENSDARG00000004588	ohn_fam_BL06291	1-3	4	2
BL06298	ohn_fam_BL06298	1-1	1	0
ENSDARG00000095034	ohn_fam_BL06298	1-1	1	0
BL01743	ohn_fam_BL01743	1-1	2	0
ENSDARG00000029479	ohn_fam_BL01743	1-1	2	2
ENSDARG00000020607	ohn_fam_BL01743	1-1	2	0
BL01749	ohn_fam_BL01749	1-1	1	0
ENSDARG00000059600	ohn_fam_BL01749	1-1	1	0
BL24757	ohn_fam_BL24757	1-1	2	0
ENSDARG00000036870	ohn_fam_BL24757	1-1	2	0
ENSDARG00000003616	ohn_fam_BL24757	1-1	2	0
BL21924	ohn_fam_BL21924	1-2	4	0
ENSDARG00000075673	ohn_fam_BL21924	1-2	4	1
ENSDARG00000052950	ohn_fam_BL21924	1-2	4	0
ENSDARG00000026840	ohn_fam_BL21924	1-2	4	0
ENSDARG00000104295	ohn_fam_BL21924	1-2	4	1
BL21923	ohn_fam_BL21923	1-1	1	0
ENSDARG00000063009	ohn_fam_BL21923	1-1	1	0
BL10426	ohn_fam_BL10426	1-1	1	0
ENSDARG00000103923	ohn_fam_BL10426	1-1	1	0
BL10427	ohn_fam_BL10427	1-2	1	1
ENSDARG00000103511	ohn_fam_BL10427	1-2	1	0
BL41389	ohn_fam_BL41389	1-3	4	0
ENSDARG00000104567	ohn_fam_BL41389	1-3	4	3
ENSDARG00000057093	ohn_fam_BL41389	1-3	4	0
ENSDARG00000003098	ohn_fam_BL41389	1-3	4	3
ENSDARG00000006124	ohn_fam_BL41389	1-3	4	0
BL05249	ohn_fam_BL05249	1-1	1	1
ENSDARG00000036394	ohn_fam_BL05249	1-1	1	0
BL04598	ohn_fam_BL04598	1-4	3	0
ENSDARG00000011506	ohn_fam_BL04598	1-4	3	1
ENSDARG00000053010	ohn_fam_BL04598	1-4	3	0
ENSDARG00000035028	ohn_fam_BL04598	1-4	3	1
BL04593	ohn_fam_BL04593	1-1	1	0
ENSDARG00000002213	ohn_fam_BL04593	1-1	1	0
BL16861	ohn_fam_BL16861	1-1	1	0
ENSDARG00000071325	ohn_fam_BL16861	1-1	1	1
BL16868	ohn_fam_BL16868	1-2	2	0
ENSDARG00000021220	ohn_fam_BL16868	1-2	2	0
ENSDARG00000088740	ohn_fam_BL16868	1-2	2	0
BL11489	ohn_fam_BL11489	1-2	2	0
ENSDARG00000060510	ohn_fam_BL11489	1-2	2	0
ENSDARG00000096578	ohn_fam_BL11489	1-2	2	0
BL11485	ohn_fam_BL11485	1-2	1	0
ENSDARG00000028614	ohn_fam_BL11485	1-2	1	0
BL04620	ohn_fam_BL04620	1-1	1	0
ENSDARG00000006545	ohn_fam_BL04620	1-1	1	0
BL04623	ohn_fam_BL04623	1-1	3	1
ENSDARG00000058873	ohn_fam_BL04623	1-1	3	3
ENSDARG00000061656	ohn_fam_BL04623	1-1	3	0
ENSDARG00000042387	ohn_fam_BL04623	1-1	3	0
BL02501	ohn_fam_BL02501	1-1	1	1
ENSDARG00000008551	ohn_fam_BL02501	1-1	1	1
BL02506	ohn_fam_BL02506	1-1	1	0
ENSDARG00000042747	ohn_fam_BL02506	1-1	1	0
BL09778	ohn_fam_BL09778	1-1	1	0
ENSDARG00000035535	ohn_fam_BL09778	1-1	1	1
BL16280	ohn_fam_BL16280	1-2	3	0
ENSDARG00000101579	ohn_fam_BL16280	1-2	3	0
ENSDARG00000007485	ohn_fam_BL16280	1-2	3	0
ENSDARG00000060054	ohn_fam_BL16280	1-2	3	0
BL16137	ohn_fam_BL16137	1-1	1	0
ENSDARG00000062139	ohn_fam_BL16137	1-1	1	1
BL56556	ohn_fam_BL56556	1-3	3	1
ENSDARG00000022531	ohn_fam_BL56556	1-3	3	0
